"","x_location","y_location"
"LINC02384",-2481.41356993605,239.328218505445
"LINC02470",-3078.41356993605,-769.671781494555
"LINC02528",-1982.41356993605,-1656.67178149456
"LINC02541",-2060.41356993605,1835.32821850544
"LINC02605",-2341.41356993605,989.328218505445
"LINC02611",765.586430063951,-3054.67178149456
"LINC02649",-3469.41356993605,-262.671781494555
"LINC02728",-2380.41356993605,41.328218505445
"LINC02739",-3244.41356993605,569.328218505445
"LINC02757",-1986.41356993605,2411.32821850544
"LIPN",-2601.41356993605,-2072.67178149456
"LITAF",-2141.41356993605,647.328218505445
"LIX1L",2486.58643006395,-2880.67178149456
"LLGL2",1389.58643006395,-620.671781494555
"LMAN2L",2199.58643006395,-1016.67178149456
"LMBR1L",2080.58643006395,-2854.67178149456
"LMBRD1",1423.58643006395,-3129.67178149456
"LMNB1",-1652.41356993605,-1404.67178149456
"LMNB2",-1011.41356993605,3805.32821850544
"LMO2",-949.413569936049,-2172.67178149456
"LMO4",1040.58643006395,-2286.67178149456
"LMTK2",3929.58643006395,-218.671781494555
"LNCAROD",-4199.41356993605,1247.32821850544
"LNPEP",-164.413569936049,-1668.67178149456
"LNPK",2234.58643006395,135.328218505445
"LNX2",1739.58643006395,-3322.67178149456
"LONP1",-1275.41356993605,2585.32821850544
"LONRF1",-1558.41356993605,2687.32821850544
"LONRF3",2940.58643006395,2457.32821850544
"LOXL3",901.586430063951,-2237.67178149456
"LPAR5",2877.58643006395,-3034.67178149456
"LPAR6",2081.58643006395,-1772.67178149456
"LPCAT1",-2043.41356993605,323.328218505445
"LPCAT2",1334.58643006395,-1644.67178149456
"LPCAT3",1596.58643006395,-3195.67178149456
"LPCAT4",1250.58643006395,-1372.67178149456
"LPIN2",-137.413569936049,-1186.67178149456
"LRATD2",-3710.41356993605,-62.671781494555
"LRCH1",-2088.41356993605,3672.32821850544
"LRG1",-2137.41356993605,4209.32821850544
"LRIG1",-1527.41356993605,3626.32821850544
"LRIG2",-2537.41356993605,-2480.67178149456
"LRMDA",-2248.41356993605,-3170.67178149456
"LRMP",2997.58643006395,-1631.67178149456
"LRP1",3272.58643006395,-2450.67178149456
"LRP12",-1366.41356993605,3209.32821850544
"LRP3",2095.58643006395,693.328218505445
"LRP5",3592.58643006395,-1338.67178149456
"LRP6",801.586430063951,2346.32821850544
"LRPAP1",3010.58643006395,-2459.67178149456
"LRPPRC",-1221.41356993605,4247.32821850544
"LRRC23",3092.58643006395,-400.671781494555
"LRRC27",2890.58643006395,-3136.67178149456
"LRRC28",1873.58643006395,-178.671781494555
"LRRC32",-2717.41356993605,2792.32821850544
"LRRC37A15P",1693.58643006395,-3466.67178149456
"LRRC37A4P",-653.413569936049,-2539.67178149456
"LRRC41",-1247.41356993605,3089.32821850544
"LRRC42",2849.58643006395,3189.32821850544
"LRRC45",1754.58643006395,-2074.67178149456
"LRRC59",-1888.41356993605,2717.32821850544
"LRRC6",3256.58643006395,-1563.67178149456
"LRRC8C",1492.58643006395,-2686.67178149456
"LRRCC1",-1847.41356993605,-2666.67178149456
"LRRFIP1P1",4077.58643006395,196.328218505445
"LRRFIP2",-2794.41356993605,457.328218505445
"LRRK1",-1515.41356993605,-2545.67178149456
"LRRK2",162.586430063951,-3013.67178149456
"LRWD1",-2785.41356993605,2937.32821850544
"LSG1",-1148.41356993605,2675.32821850544
"LSM4",1936.58643006395,-2924.67178149456
"LSS",-2244.41356993605,1007.32821850544
"LST1",470.586430063951,-1214.67178149456
"LTA",-2091.41356993605,287.328218505445
"LTA4H",2253.58643006395,-2114.67178149456
"LTBP1",1351.58643006395,2720.32821850544
"LTBP2",-707.413569936049,-3986.67178149456
"LTC4S",4547.58643006395,864.328218505445
"LTF",1255.58643006395,1944.32821850544
"LTV1",-680.413569936049,2229.32821850544
"LUCAT1",-1733.41356993605,3857.32821850544
"LUZP1",1919.58643006395,-2996.67178149456
"LXN",2831.58643006395,-1212.67178149456
"LY6E",-1952.41356993605,-1988.67178149456
"LY6K",-4327.41356993605,478.328218505445
"LY75",-2050.41356993605,-2845.67178149456
"LY86",-155.413569936049,-2896.67178149456
"LY96",733.586430063951,-1243.67178149456
"LYAR",-447.413569936049,2668.32821850544
"LYL1",2616.58643006395,29.328218505445
"LYN",-1191.41356993605,2279.32821850544
"LYPLAL1",1452.58643006395,-2362.67178149456
"LYRM1",-2307.41356993605,-138.671781494555
"LYRM4",-1283.41356993605,2423.32821850544
"LYRM7",3231.58643006395,758.328218505445
"LYSMD2",-2443.41356993605,-984.671781494555
"LYSMD4",2868.58643006395,-1474.67178149456
"LYZ",-823.413569936049,-1451.67178149456
"LZTFL1",3469.58643006395,-2515.67178149456
"LZTS2",2276.58643006395,-2764.67178149456
"M1AP",2644.58643006395,-4002.67178149456
"MACC1",-1938.41356993605,3275.32821850544
"MACF1",-2657.41356993605,-172.671781494555
"MACROH2A1",2733.58643006395,-1068.67178149456
"MAD2L2",-856.413569936049,1028.32821850544
"MAEA",1524.58643006395,2339.32821850544
"MAFF",-1841.41356993605,3455.32821850544
"MAFG",-1702.41356993605,3893.32821850544
"MAFK",-2305.41356993605,3274.32821850544
"MAGEF1",3001.58643006395,-3114.67178149456
"MAGEH1",2513.58643006395,-2916.67178149456
"MAGI2",-3836.41356993605,1887.32821850544
"MAGI2-AS3",-2188.41356993605,2735.32821850544
"MAGOH",-2508.41356993605,1898.32821850544
"MAGOHB",-1831.41356993605,233.328218505445
"MAGT1",-1674.41356993605,-315.671781494555
"MAK16",-878.413569936049,2401.32821850544
"MALT1",553.586430063951,-1129.67178149456
"MAML2",-1729.41356993605,341.328218505445
"MAML3",-1008.41356993605,-1867.67178149456
"MAMLD1",-2515.41356993605,2168.32821850544
"MAN1A1",3152.58643006395,-2848.67178149456
"MAN1B1",1483.58643006395,-2614.67178149456
"MAN1C1",482.586430063951,-1541.67178149456
"MAN2A1",249.586430063951,-2535.67178149456
"MAN2A2",2761.58643006395,-1528.67178149456
"MAN2B2",-290.413569936049,-2239.67178149456
"MANBA",1104.58643006395,-2034.67178149456
"MANBAL",-177.413569936049,1770.32821850544
"MANEA",2860.58643006395,-1582.67178149456
"MANEA-DT",4004.58643006395,-1300.67178149456
"MANEAL",-786.413569936049,925.328218505445
"MANF",-1469.41356993605,1253.32821850544
"MAOA",-2774.41356993605,1364.32821850544
"MAP11",3802.58643006395,-1606.67178149456
"MAP1LC3A",-2059.41356993605,1655.32821850544
"MAP1LC3B",940.586430063951,1202.32821850544
"MAP2K3",-2782.41356993605,2575.32821850544
"MAP2K5",3414.58643006395,-1880.67178149456
"MAP3K10",-745.413569936049,-979.671781494555
"MAP3K12",2601.58643006395,-2502.67178149456
"MAP3K13",-1521.41356993605,111.328218505445
"MAP3K14",1630.58643006395,-2902.67178149456
"MAP3K2",1385.58643006395,-2022.67178149456
"MAP3K2-DT",2566.58643006395,-2538.67178149456
"MAP3K20",-1276.41356993605,3659.32821850544
"MAP3K21",3119.58643006395,-4954.67178149456
"MAP3K3",2205.58643006395,-1772.67178149456
"MAP3K4",-843.413569936049,3669.32821850544
"MAP3K5",-1783.41356993605,803.328218505445
"MAP3K6",963.586430063951,-2707.67178149456
"MAP3K7CL",-3391.41356993605,-215.671781494555
"MAP3K8",-1935.41356993605,1145.32821850544
"MAP4K1",-235.413569936049,-3441.67178149456
"MAP4K2",2134.58643006395,1130.32821850544
"MAP4K4",-1660.41356993605,1199.32821850544
"MAP7",-197.413569936049,2600.32821850544
"MAP7D1",4885.58643006395,-1099.67178149456
"MAPK1",3063.58643006395,-616.671781494555
"MAPK10",-162.413569936049,3150.32821850544
"MAPK11",-2727.41356993605,3099.32821850544
"MAPK12",1577.58643006395,1278.32821850544
"MAPK14",2671.58643006395,-1960.67178149456
"MAPK1IP1L",-2202.41356993605,1961.32821850544
"MAPK3",2684.58643006395,-600.671781494555
"MAPK6",-1701.41356993605,3467.32821850544
"MAPK8",-2288.41356993605,2967.32821850544
"MAPK8IP3",3613.58643006395,-446.671781494555
"MAPK9",1771.58643006395,-980.671781494555
"MAPKAPK2",-1365.41356993605,2099.32821850544
"MAPKAPK3",2241.58643006395,-260.671781494555
"MAPKAPK5-AS1",2878.58643006395,-3435.67178149456
"MAPRE1",-2569.41356993605,2222.32821850544
"MARCHF1",598.586430063951,-1508.67178149456
"MARCHF8",1614.58643006395,-1948.67178149456
"MARCKS",-1779.41356993605,875.328218505445
"MARF1",1653.58643006395,-2182.67178149456
"MARK2",-3510.41356993605,3187.32821850544
"MARK3",-1803.41356993605,1325.32821850544
"MARS2",-540.413569936049,1706.32821850544
"MARVELD1",2263.58643006395,-2800.67178149456
"MAS1",-1061.41356993605,1487.32821850544
"MAST2",2893.58643006395,1582.32821850544
"MAST3",2177.58643006395,-548.671781494555
"MAST4",1031.58643006395,3417.32821850544
"MASTL",-2461.41356993605,-588.671781494555
"MAT2A",-148.413569936049,3762.32821850544
"MAT2B",-2162.41356993605,-1852.67178149456
"MAVS",1374.58643006395,-1162.67178149456
"MAX",-1262.41356993605,-636.671781494555
"MAZ",2779.58643006395,864.328218505445
"MB21D2",-2949.41356993605,-709.671781494555
"MBD2",-1410.41356993605,-1110.67178149456
"MBD4",2968.58643006395,-1487.67178149456
"MBD5",2629.58643006395,-3704.67178149456
"MBLAC2",3712.58643006395,-2124.67178149456
"MBNL1",-2405.41356993605,-1339.67178149456
"MBNL1-AS1",-3092.41356993605,-597.671781494555
"MBNL2",1997.58643006395,-2456.67178149456
"MBNL3",-377.413569936049,-2909.67178149456
"MBOAT1",1915.58643006395,-1916.67178149456
"MBOAT2",1217.58643006395,-718.671781494555
"MBOAT7",2961.58643006395,1395.32821850544
"MBP",2023.58643006395,-152.671781494555
"MBTD1",2635.58643006395,-366.671781494555
"MCCC2",-1985.41356993605,3095.32821850544
"MCEE",1628.58643006395,-275.671781494555
"MCL1",-3148.41356993605,-693.671781494555
"MCM10",960.586430063951,2489.32821850544
"MCM2",1854.58643006395,1946.32821850544
"MCM3AP-AS1",87.5864300639514,3045.32821850544
"MCM4",3173.58643006395,1418.32821850544
"MCM5",1040.58643006395,-1516.67178149456
"MCM6",3717.58643006395,-794.671781494555
"MCM7",1421.58643006395,2010.32821850544
"MCMBP",-2089.41356993605,-738.671781494555
"MCOLN1",3909.58643006395,40.328218505445
"MCOLN2",-1931.41356993605,1685.32821850544
"MCRIP1",-2033.41356993605,2807.32821850544
"MCRIP2",980.586430063951,2807.32821850544
"MCTP1",-886.413569936049,1973.32821850544
"MCTP2",-365.413569936049,2818.32821850544
"MCUB",-914.413569936049,-2006.67178149456
"MDFIC",-1717.41356993605,-603.671781494555
"MDGA1",-2060.41356993605,-1260.67178149456
"MDM1",-465.413569936049,2243.32821850544
"MDM2",-2829.41356993605,1727.32821850544
"MDN1",-1042.41356993605,4494.32821850544
"ME1",1134.58643006395,-1660.67178149456
"ME3",1143.58643006395,2101.32821850544
"MEA1",2631.58643006395,575.328218505445
"MECOM",1171.58643006395,1932.32821850544
"MED12L",270.586430063951,2250.32821850544
"MED13",-1518.41356993605,911.328218505445
"MED13L",-2288.41356993605,311.328218505445
"MED15",-1550.41356993605,659.328218505445
"MED16",-2996.41356993605,2788.32821850544
"MED22",2332.58643006395,1658.32821850544
"MED27",-1320.41356993605,62.328218505445
"MED6",-2439.41356993605,3023.32821850544
"MEF2A",-477.413569936049,-1823.67178149456
"MEF2C",1225.58643006395,-1300.67178149456
"MEF2D",2536.58643006395,-780.671781494555
"MEFV",-1347.41356993605,-1184.67178149456
"MEG3",1017.58643006395,1863.32821850544
"MEG8",1118.58643006395,1969.32821850544
"MEGF8",1935.58643006395,-2078.67178149456
"MEI1",1084.58643006395,3108.32821850544
"MEIS1",1063.58643006395,2203.32821850544
"MELTF",-3183.41356993605,1936.32821850544
"MEN1",3229.58643006395,-2366.67178149456
"MEP1A",1807.58643006395,2198.32821850544
"MERTK",3191.58643006395,-1455.67178149456
"MESD",-2276.41356993605,-444.671781494555
"MEST",1175.58643006395,1747.32821850544
"MET",-1694.41356993605,3734.32821850544
"METAP1",4067.58643006395,1566.32821850544
"METAP2",-922.413569936049,1847.32821850544
"METTL1",-1518.41356993605,3362.32821850544
"METTL17",1421.58643006395,332.328218505445
"METTL4",-2870.41356993605,-565.671781494555
"METTL7A",531.586430063951,-2179.67178149456
"METTL9",-2462.41356993605,1673.32821850544
"MEX3B",2609.58643006395,903.328218505445
"MEX3D",3296.58643006395,1957.32821850544
"MFHAS1",-1695.41356993605,-387.671781494555
"MFN1",-3733.41356993605,136.328218505445
"MFNG",3981.58643006395,753.328218505445
"MFSD13A",2085.58643006395,-3088.67178149456
"MFSD14A",-2938.41356993605,1224.32821850544
"MFSD2A",-1804.41356993605,1667.32821850544
"MFSD2B",1881.39524836739,5344.32821850544
"MFSD9",1793.58643006395,-2150.67178149456
"MGAM",-2564.41356993605,2975.32821850544
"MGAT1",-1113.41356993605,-612.671781494555
"MGAT2",-1736.41356993605,1541.32821850544
"MGAT4A",953.586430063951,-1816.67178149456
"MGAT4B",2890.58643006395,1127.32821850544
"MGLL",-1958.41356993605,3203.32821850544
"MGME1",2510.58643006395,-600.671781494555
"MGST1",1702.58643006395,1955.32821850544
"MGST2",2414.58643006395,-3811.67178149456
"MGST3",41.5864300639514,-1043.67178149456
"MIA3",-2305.41356993605,-1002.67178149456
"MIAT",-1689.41356993605,-1946.67178149456
"MIB2",3267.58643006395,-1681.67178149456
"MICA",-2505.41356993605,23.328218505445
"MICAL1",2281.58643006395,-1160.67178149456
"MICAL2",886.586430063951,-1340.67178149456
"MICALL1",-2228.41356993605,1727.32821850544
"MICB",-1336.41356993605,-1569.67178149456
"MID1IP1",3249.58643006395,-742.671781494555
"MIDN",-4853.41356993605,1218.32821850544
"MIEF2",3144.58643006395,-526.671781494555
"MIER1",-2497.41356993605,-1092.67178149456
"MIER3",-2438.41356993605,-1303.67178149456
"MIF4GD",1587.58643006395,-3118.67178149456
"MIGA2",1264.58643006395,-524.671781494555
"MIIP",-58.4135699360486,-853.671781494555
"MILR1",2022.58643006395,-4174.67178149456
"MINDY1",2074.58643006395,-260.671781494555
"MINDY2",2027.58643006395,549.328218505445
"MINDY3",-2114.41356993605,3413.32821850544
"MINK1",2101.58643006395,-3427.67178149456
"MIR155HG",-2306.41356993605,2177.32821850544
"MIR17HG",-580.413569936049,3157.32821850544
"MIR222HG",-1645.41356993605,3577.32821850544
"MIR22HG",-2881.41356993605,2719.32821850544
"MIR29B2CHG",-835.413569936049,-1859.67178149456
"MIR3142HG",-885.413569936049,2581.32821850544
"MIR320A",1997.58643006395,3626.32821850544
"MIR3609",-6005.41356993605,-614.671781494555
"MIR3945HG",-2309.41356993605,2087.32821850544
"MIR4435-2HG",-2167.41356993605,2321.32821850544
"MIR4521",-3274.41356993605,606.328218505445
"MIRLET7BHG",-573.413569936049,-1772.67178149456
"MIS12",-2350.41356993605,2654.32821850544
"MIS18BP1",2101.58643006395,-1394.67178149456
"MITF",3309.58643006395,703.328218505445
"MKI67",774.586430063951,1885.32821850544
"MKKS",3467.58643006395,-530.671781494555
"MKNK1",3128.58643006395,407.328218505445
"MKNK2",2490.58643006395,-2538.67178149456
"MKS1",1969.58643006395,-2816.67178149456
"MLC1",1024.58643006395,2143.32821850544
"MLEC",2169.58643006395,-2438.67178149456
"MLH1",-2170.41356993605,2105.32821850544
"MLKL",-804.413569936049,-1487.67178149456
"MLLT10",3697.58643006395,-530.671781494555
"MLLT6",-3508.41356993605,2264.32821850544
"MLXIP",2087.58643006395,251.328218505445
"MMAA",-1758.41356993605,-747.671781494555
"MME",887.586430063951,1615.32821850544
"MMP10",-1350.41356993605,2135.32821850544
"MMP14",-2048.41356993605,2987.32821850544
"MMP17",3063.58643006395,-2754.67178149456
"MMP19",-2212.41356993605,3317.32821850544
"MMP2-AS1",-3010.41356993605,-152.671781494555
"MMP24OS",-1716.41356993605,4290.32821850544
"MMP7",-2633.41356993605,1652.32821850544
"MMRN1",1382.58643006395,2764.32821850544
"MMS22L",2303.58643006395,-1340.67178149456
"MN1",-1967.41356993605,2033.32821850544
"MNDA",137.586430063951,-1487.67178149456
"MNT",2443.58643006395,818.328218505445
"MOAP1",3830.58643006395,782.328218505445
"MOB3A",3237.58643006395,-670.671781494555
"MOB3C",-2666.41356993605,1796.32821850544
"MOB4",-2064.41356993605,3744.32821850544
"MOCS2",822.586430063951,-2268.67178149456
"MORC2",-442.413569936049,4993.32821850544
"MORC3",-3508.41356993605,-0.671781494555034
"MORF4L2",-1576.41356993605,2723.32821850544
"MOSPD2",1145.58643006395,-2106.67178149456
"MOSPD3",3644.58643006395,-2061.67178149456
"MOV10",-1914.41356993605,-1152.67178149456
"MPG",2868.58643006395,-1937.67178149456
"MPHOSPH10",-1307.41356993605,1541.32821850544
"MPI",3140.58643006395,-3360.67178149456
"MPL",1533.58643006395,1813.32821850544
"MPND",4282.58643006395,-683.671781494555
"MPO",1354.58643006395,1848.32821850544
"MPP1",-653.413569936049,-2142.67178149456
"MPP5",2982.58643006395,-3812.67178149456
"MPPE1",977.586430063951,-1870.67178149456
"MPRIP",-2225.41356993605,1619.32821850544
"MPST",2129.58643006395,-584.671781494555
"MPZL1",-2332.41356993605,527.328218505445
"MPZL3",2589.58643006395,-834.671781494555
"MRAS",2700.58643006395,1937.32821850544
"MRC1",4294.58643006395,2068.32821850544
"MRE11",1556.58643006395,-1264.67178149456
"MREG",-2693.41356993605,2991.32821850544
"MRI1",1642.58643006395,-507.671781494555
"MRNIP",1422.58643006395,-656.671781494555
"MROCKI",-1104.41356993605,1379.32821850544
"MRPL14",-1857.41356993605,2357.32821850544
"MRPL15",-584.413569936049,2881.32821850544
"MRPL17",-1342.41356993605,-157.671781494555
"MRPL20",-1135.41356993605,2081.32821850544
"MRPL21",-222.413569936049,4004.32821850544
"MRPL27",-2644.41356993605,1247.32821850544
"MRPL3",-687.413569936049,2737.32821850544
"MRPL32",-1606.41356993605,1163.32821850544
"MRPL34",2377.58643006395,-1934.67178149456
"MRPL36",-525.413569936049,3646.32821850544
"MRPL39",-2658.41356993605,2919.32821850544
"MRPL4",-398.413569936049,4299.32821850544
"MRPL52",-833.413569936049,2977.32821850544
"MRPL54",-1104.41356993605,1271.32821850544
"MRPL55",804.586430063951,-2363.67178149456
"MRPL9",-2357.41356993605,779.328218505445
"MRPS10",-2597.41356993605,2096.32821850544
"MRPS24",-1407.41356993605,2585.32821850544
"MRPS34",2481.58643006395,575.328218505445
"MRPS35",-1115.41356993605,3697.32821850544
"MRPS6",2847.58643006395,2218.32821850544
"MRRF",-386.413569936049,2524.32821850544
"MRS2",3127.58643006395,-2995.67178149456
"MRTFA",-2890.41356993605,-1588.67178149456
"MRTFB",3440.58643006395,-653.671781494555
"MRTO4",-925.413569936049,2635.32821850544
"MS4A3",1538.58643006395,2006.32821850544
"MS4A4A",1007.58643006395,-2671.67178149456
"MS4A6A",791.586430063951,-3001.67178149456
"MS4A7",-2911.41356993605,-1412.67178149456
"MSANTD3",-1795.41356993605,3510.32821850544
"MSC",-2385.41356993605,2087.32821850544
"MSC-AS1",-2401.41356993605,2987.32821850544
"MSH2",3242.58643006395,-634.671781494555
"MSH6",2939.58643006395,-415.671781494555
"MSI2",3254.58643006395,1734.32821850544
"MSL3",-890.413569936049,-1103.67178149456
"MSN",-2444.41356993605,-354.671781494555
"MSNP1",-1192.41356993605,-309.671781494555
"MSR1",-816.413569936049,-1963.67178149456
"MSRB1",1522.58643006395,-1588.67178149456
"MSRB2",492.586430063951,-3586.67178149456
"MSRB3",1127.58643006395,1805.32821850544
"MSTO1",-1903.41356993605,3167.32821850544
"MT-CO1",-3073.41356993605,-870.671781494555
"MT-CO2",-3349.41356993605,-1006.67178149456
"MT-CO3",-2439.41356993605,-732.671781494555
"MT2A",-1750.41356993605,-459.671781494555
"MTA3",1749.58643006395,-14.671781494555
"MTAP",4537.58643006395,-126.671781494555
"MTCO1P12",-7861.41356993605,3820.32821850544
"MTCO1P4",-2304.41356993605,1061.32821850544
"MTCO1P40",-8076.41356993605,3669.32821850544
"MTCO2P12",-7426.41356993605,3766.32821850544
"MTCO2P2",-8711.41356993605,3916.32821850544
"MTCO3P12",-7739.41356993605,3587.32821850544
"MTCYBP23",-1579.41356993605,1775.32821850544
"MTERF3",-3083.41356993605,3343.32821850544
"MTF1",-2374.41356993605,1655.32821850544
"MTFMT",2102.58643006395,-3737.67178149456
"MTG2",-2811.41356993605,1907.32821850544
"MTHFD1L",-217.413569936049,3611.32821850544
"MTHFD2",-2336.41356993605,3220.32821850544
"MTHFD2L",-910.413569936049,3427.32821850544
"MTHFR",2604.58643006395,-1924.67178149456
"MTM1",196.586430063951,-1523.67178149456
"MTMR1",-1078.41356993605,-2396.67178149456
"MTMR10",1294.58643006395,-1932.67178149456
"MTMR11",-3109.41356993605,-733.671781494555
"MTMR12",2144.58643006395,-44.671781494555
"MTMR14",-970.413569936049,4142.32821850544
"MTND4P12",-8215.41356993605,4062.32821850544
"MTND5P32",-1738.41356993605,1847.32821850544
"MTPAP",-1319.41356993605,3581.32821850544
"MTRNR2L10",-7738.41356993605,4036.32821850544
"MTRNR2L12",-8219.41356993605,3894.32821850544
"MTRNR2L6",-6738.41356993605,2833.32821850544
"MTRNR2L8",-8065.41356993605,4239.32821850544
"MTRR",-1910.41356993605,2681.32821850544
"MTSS2",163.586430063951,2778.32821850544
"MVB12A",2886.58643006395,-559.671781494555
"MVB12B",-1490.41356993605,-2581.67178149456
"MVD",-1383.41356993605,4322.32821850544
"MVK",2574.58643006395,720.328218505445
"MVP",-1945.41356993605,-1475.67178149456
"MX1",-2190.41356993605,-1564.67178149456
"MX2",-1512.41356993605,-1289.67178149456
"MXD4",3452.58643006395,-1498.67178149456
"MXI1",3187.58643006395,-2632.67178149456
"MYADM",2951.58643006395,-199.671781494555
"MYB",609.586430063951,2497.32821850544
"MYBBP1A",-666.413569936049,2953.32821850544
"MYBL1",-1915.41356993605,-2819.67178149456
"MYBL2",1034.58643006395,2079.32821850544
"MYBPC3",-2974.41356993605,1872.32821850544
"MYC",-1013.41356993605,3355.32821850544
"MYCBP",1375.58643006395,-3280.67178149456
"MYCBP2",-2016.41356993605,-540.671781494555
"MYCL",1411.58643006395,-2805.67178149456
"MYCT1",1044.58643006395,2602.32821850544
"MYDGF",-1326.41356993605,1505.32821850544
"MYEF2",1663.58643006395,2518.32821850544
"MYH10",1187.58643006395,1557.32821850544
"MYH11",-1062.41356993605,789.328218505445
"MYH3",-3819.41356993605,1572.32821850544
"MYH9",-1363.41356993605,98.328218505445
"MYL12A",-2222.41356993605,-660.671781494555
"MYL6B",3444.58643006395,-379.671781494555
"MYL9",1146.58643006395,5482.32821850544
"MYLIP",-1310.41356993605,-1235.67178149456
"MYLK",2214.58643006395,6344.32821850544
"MYO10",-2671.41356993605,2186.32821850544
"MYO18A",1631.58643006395,-2290.67178149456
"MYO19",-268.413569936049,2313.32821850544
"MYO1B",-2517.41356993605,1427.32821850544
"MYO1C",2098.58643006395,-3034.67178149456
"MYO1E",-2736.41356993605,-842.671781494555
"MYO1F",2015.58643006395,-1448.67178149456
"MYO1G",-2411.41356993605,743.328218505445
"MYO5A",1122.58643006395,-1624.67178149456
"MYO5C",2594.58643006395,3130.32821850544
"MYO7A",1417.58643006395,-1336.67178149456
"MYO7B",-2284.41356993605,-480.671781494555
"MYOF",-3810.41356993605,1936.32821850544
"MYOM1",1006.58643006395,-3599.67178149456
"N4BP1",-2288.41356993605,1133.32821850544
"N4BP2L1",-2114.41356993605,-522.671781494555
"N4BP3",-692.413569936049,2049.32821850544
"NAA15",-1540.41356993605,2117.32821850544
"NAA16",3083.58643006395,-35.671781494555
"NAA20",2012.58643006395,2120.32821850544
"NAA25",-1178.41356993605,1163.32821850544
"NAA38",1069.58643006395,-2124.67178149456
"NAA40",2139.58643006395,-512.671781494555
"NAA50",-554.413569936049,3243.32821850544
"NAAA",-39.4135699360486,-1545.67178149456
"NAALADL1",2782.58643006395,-888.671781494555
"NAB1",-2957.41356993605,313.328218505445
"NAB2",3324.58643006395,-2290.67178149456
"NABP1",-3074.41356993605,-8.67178149455503
"NACA2",-7460.41356993605,4206.32821850544
"NACC2",2662.58643006395,-1356.67178149456
"NADK",-1520.41356993605,-1145.67178149456
"NAF1",-1271.41356993605,3453.32821850544
"NAGA",1334.58643006395,-1716.67178149456
"NAGK",79.5864300639514,-773.671781494555
"NAGPA",3076.58643006395,-580.671781494555
"NAIP",1227.58643006395,-1860.67178149456
"NAIPP1",831.586430063951,-2521.67178149456
"NAIPP2",1913.58643006395,-1232.67178149456
"NAMPT",-1380.41356993605,2243.32821850544
"NAMPTP1",-1307.41356993605,1397.32821850544
"NANP",2615.58643006395,2187.32821850544
"NANS",-3181.41356993605,2288.32821850544
"NAP1L4P1",-903.413569936049,1168.32821850544
"NAPA",-2001.41356993605,-846.671781494555
"NAPEPLD",4249.58643006395,-1300.67178149456
"NAPRT",1728.58643006395,-944.671781494555
"NAPSB",-1017.41356993605,-1453.67178149456
"NARF",4067.58643006395,-164.671781494555
"NAT10",-1224.41356993605,2675.32821850544
"NAT9",87.5864300639514,2784.32821850544
"NATD1",3246.58643006395,-1017.67178149456
"NAV1",-2588.41356993605,-954.671781494555
"NAXE",2234.58643006395,488.328218505445
"NBDY",-2779.41356993605,-2114.67178149456
"NBEAL1",-27.4135699360486,-2916.67178149456
"NBL1",665.586430063951,2706.32821850544
"NBN",-1813.41356993605,839.328218505445
"NBPF1",2394.58643006395,563.328218505445
"NBPF10",1535.58643006395,-3878.67178149456
"NBPF14",-147.413569936049,-2289.67178149456
"NBPF8",-957.413569936049,911.328218505445
"NBPF9",-2314.41356993605,1097.32821850544
"NCAPD2",2957.58643006395,-1865.67178149456
"NCAPD3",1561.58643006395,-2974.67178149456
"NCAPG",1475.58643006395,3071.32821850544
"NCAPG2",2798.58643006395,448.328218505445
"NCBP2",-1209.41356993605,3161.32821850544
"NCCRP1",-2675.41356993605,-1798.67178149456
"NCDN",-1736.41356993605,2699.32821850544
"NCEH1",2602.58643006395,-618.671781494555
"NCF1",-2833.41356993605,-100.671781494555
"NCF1B",-3017.41356993605,171.328218505445
"NCF1C",-2949.41356993605,385.328218505445
"NCF2",-2359.41356993605,2015.32821850544
"NCF4",2048.58643006395,-1808.67178149456
"NCK1-DT",2709.58643006395,-1726.67178149456
"NCK2",-2416.41356993605,2528.32821850544
"NCKAP1L",1596.58643006395,-2722.67178149456
"NCKAP5L",2671.58643006395,-186.671781494555
"NCKIPSD",2014.58643006395,-3016.67178149456
"NCL",-1376.41356993605,2423.32821850544
"NCOA1",3956.58643006395,4.32821850544497
"NCOA2",204.586430063951,-1589.67178149456
"NCOA5",-1982.41356993605,2519.32821850544
"NCOA7",-3238.41356993605,-1346.67178149456
"NCOR1",3143.58643006395,-2294.67178149456
"NCOR2",-617.413569936049,1693.32821850544
"NCR1",-1906.41356993605,-2752.67178149456
"NCR3LG1",-1376.41356993605,839.328218505445
"NCS1",-1044.41356993605,3483.32821850544
"NDC1",4699.58643006395,-306.671781494555
"NDC80",-2437.41356993605,3437.32821850544
"NDE1",-2404.41356993605,-408.671781494555
"NDEL1",-2915.41356993605,1493.32821850544
"NDFIP1",446.586430063951,-2512.67178149456
"NDP",-2434.41356993605,1193.32821850544
"NDRG1",953.586430063951,-517.671781494555
"NDRG2",2374.58643006395,-2871.67178149456
"NDRG3",1911.58643006395,-1736.67178149456
"NDST1",2867.58643006395,-2063.67178149456
"NDUFA13",-3111.41356993605,3044.32821850544
"NDUFA9",-2326.41356993605,-210.671781494555
"NDUFAF2",-1175.41356993605,3788.32821850544
"NDUFAF4",-379.413569936049,3809.32821850544
"NDUFAF6",-3292.41356993605,1809.32821850544
